Glonoine,throbbAngioSpasticNeurolgia,,heatFeelLargeAsifSkullSmallForBrain,,,,,,betterUncouerHead,congestdizzyUprightPosition,,headSunheatFaceVertigoRushbloood,,,angiospasticNeurolgiaHeadFace,,SunStrokeHeatOnHeadCannotBearAnyHeatOnHead,,,,,,,thretendMenengitisApoplexy,,increseDecreaseWithSun,headacheInplaceMensesRushbloodHeadInPregnent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhosphoricumAcidum,,,,,,menses too early profuse  with pain in liver,itching yellow leucorrhoea after menses,,,,,,,milk scanty health deteriorated from nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycerinum,severeTwoDaysBeforeMenses,occiputFeelsFull,mentallyConfusedFeelsFullThrob,,,,,,,,,,,,,,,,,,,,,,,,TwodaysBeforeMensesSevereHeadache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phosphorus,slight bleed haemorrhage uterus between periods polyps,,,fistulus track after mammary breast abscess,,menses too early scanty not profuse but lasts too long,leucorrhoea profuse smarting corrosive instead of menses,,,,stitching pain mammae  suppration burning watery offensive discharge,,,,,,,,weeps before menses,,,,,,amenorrhoea with vicarious menses,,,,,,,,,,,,,,nymphomania,metritis phlebitis chlorosis,,,,,,,,
Gossipium,NeckpainCervicalTendToHead,,,,,,,,,,,cervicalHead,TendencyToDrawBack,,,,painNecktendencyToHeadToDrawBackWithNervous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physostigma,,,,,,irregular menses with palipitation,,,,,congestion of eyes rigid muscles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granatum,feesEmpty,,,,,,,,,vertigoPersistent,,,,,,,,,,SunkenEyePupilDilateSightWeak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phytolacca,,ovarian neurolgia pain right side,,"mastitis, breast mammae hard very sensitive painfull purple hue",,menses too copios  frequent,,,,,tumors breast enlatged auxillary gland abscess,,,pain goes from nipple all over body while nursing child,irritable breast before during menses galactorrhoea,,,,,cracks small ulcers about nipples,,,,,,,,,,,,,,,,,,,,cancer breast,,,,,,,,
Graphitis,wakeMorningOnesideInclineVomit,,,sensationCobweb,,,,burningOnVertex,,,inclineVomitOnWakingMorning,vomitMorningWakeFhOneSideTeethNose,,nosebleedWithDistensionFlatulence,RushBloodFlushedNosebleed,,catalepticCondition,RhPainOneSideExtendTeethNeck,,,,morningOnWakeOnOnesideInclieVomiting,,,,feelsNumbAndPithy,,humidItcheruptScalpFetidOdor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PicricumAcidum,,pain left ovary,,,,leucorrhoea before menstruation,l,,,,,,,,,,,,,itching pruritis vulva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gratiola,sickHeadache,,SensationAsifbrainContractAndHeadBecameSmaller,TightnessFHwithWrinkleInSkin,,,,,,,,MyopiaRushbloodeyemyopia Fhbrain,,,,,,,,rushbloodVanishSightDryBurnMyopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platina,,ovaries sensitive  burn,,,vaginusmus ,menses too early profuseblack dark  clotted with spasm painfull bearing down,,,,,chilliness sensitiveness parts,,,,,,,,abnormal sexualappetite meloncholia,itching pruritis vulva,,,,,,,,,,,,,,,,,,,nymphomania,,parts hyper sensitive tingling internally exteernally,,ovaritis with sterility,,,,,
Grindelia,feelfullAsfromQuinine,,painEyeballsRunBackBrainWorseEyeMove,,,,,,,,,BackbrainEyeballsPupilIris,,,,,purulentOptholmiaAndIritis,,,eyeballpainBackbrainWorsemovePupilDilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlumbumMettallicum,,,,"induration mammary glands,stitch burning pain breast",vulva vagina hypersensitive,,,,,,vaginusmus with emaciation and constipation,,,,,,,,,,,tendency to abortion,,,,,,,,,,,,,,,,,,,,,,,menorrhagia sensation string pulling from abdomen to back,,disposition toyawn and stretch,
Guaco,headacheRedface,,,,,,,,,,,faceTongueHeavyMove,,,headacheRedface,,,,,,,,,,,,,,,HeavyAndDifficultyMovingTongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podophylum,pain in uterus and right ovary ,,,,,,,,,,,,,,,,prolapse  uterus after parturition,suppress menses with pelvic tenesmus,,,,,,piles haemorroids with prolapses anus over lifting straining during prenency,,,,,,with uterus pain with shifting noises along ascending colon,,,,,,,,,,,,,,,,,,
Guaiacum,goutyRhpainExtendFaceNeck,,painEndinStitchEspecialyInHead,,,,,,worseColdWetWeather,,,RhGoutyNeckEarwetweather,,,,achingLeftEarPainOftenEndInStitchEspHead,tearingPainSkullPainEndinStitchEspInHead,,,,,,,,,feelSwollenBloodVesselDistended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PolygonumPunctatum,,,,shooting pains through breasts,,,,,,,,,aching pain in hips and lions,,,,,,,,,,,,ammenorrhoea ,,,,,,,,,,sensation weight tension with in pelvis,,,,,,sensation asif hips were being drawn together,,,,,,,
Guarea,,,sensationAsifBrainfallFarwardAsfromblowOnHead,,,,,,,,,sensationfallfarwardBlow,,,,,,,,,,,,,,fallfarwardAsfromblowOnHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psorinum,,,,breast mammae swelling painfull,,,leucorrhoea fetid lumpy with much backache debility,,,,,,,,,,,,,pimples oozing acrid fluid that burns ecoriates glands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haematoxylon,feelConstrictHeavyHot,,,,,,,,,,,constrictEyelid,,,,,,,,eyelidsHeavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulex irritanns,,,,,intense burning vagina,menses delayed increased flow saliva during,leucorrhoea profuse bad staining greenish yellow,,,,stains of menses  and leucorrhoea very hard to wash out,,backache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamamalis,,,,numbOverFrontalBone,,feelAsifboltFromTempleTotemple,,,,,,templeNoseEpistaxis,,fullnessFollowEpistaxix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pulsatilla,,,,,,tardy or delayed menses scanty thick dark black clotted changeble intermittent,leucorrhoea acrid burning creamy,,,,chilliness nausea downward pressure painfull intermittent,,pain in back tired feeling,,diarrhoea  during or after menses,,,suppressed menses frm wet foot nervous debility chlorosis,,,,,,,ammenorrhoea,,,,,,,,,,,,,,,,,,,,,,,
Hedeoma,,,weakFaintBetterLyingdown,,,,,,,,,PainSoreCutWeak,,,,,,,,,,dullHeavyFeelMorning,,,,sorepainAsfromCut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrogenium,bleeding haemorrhage from uterus,,,,,menses horribly offensive bad smell,,,,,pelvic cellulitis inflamatory exudate,,,,septic puerperal infection,,,,,,,,scepticaemia follow abortion,,,,,,,puerperal peritonitis with extreem fetor or strong bad smell,,,,,,,,,,,,fever at each menses  menstrual period consequent latent pelvic inflamation,,,,,post oparative cases with overwhelming profuse sepsis,
Helleborus,stupyfyheadache,dullpainOcciSensWaterSwashInside,moaningSuddenScreems,foreheadWrinkledInFolds,,,,,,,headacheCulminatesVomiting,FHocciDayNighthandsVomit,boresHeadIntoPillowBeatItWithHand,,,,coldsweat,,,,,RollsHeadDayNightMoneScream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radium ,,,,"right breast sore, better by hard rubbing",,menses delayed irregular and backache,,,,,,,,,,,,,,itching pruritis vulva,,,,,,,,,,aching pain abdomen over pubes when flow comes on,,,,,,,,,,,,,,,,,,
Heloderma,,painstartRtEarExtBackhead,veryDepressedAsifFallRtSide,,,,,,,,,,,,,painBeginRtEarExtRoundBackheadLtEar,sensationAsifWouldFallRtSide,,,eyeLidsHeavy,,,,,,coldbandAroundColdPressureWithinSkull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raphanus,,,,,,menses profuse long lasting continued,,,,,,,,,,,,,,,nervous irritation  genitals,,,,,,,,,,,,,,,,,,"nymphomania,averion own sex and children, sexual insomnia",,,,,,,,,
Helonias,,,headacheBetterMentalExertion,,,,,BurningSensationOnTop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RhusToxicodendron,,,,,shooting upward in vagina,mensesearly profuse prolonged acrid,,,,,,,,,,,,,,swelling intense itch vulva,,,,,,,,,,,,,,,pelvic articulation joints stiff beginning to move,,,lochia thin protracted offensive diminished,,,,,,,,,,
HeparSulphurisCalcarium,coldSweatOnhead,,,,,borinPainRtTempRootNoseMorning,,,,vertigoAndHeadacheRidingShaking,,,,painRtTempAndRootNoseEveryMorning,,,humidScaldheadItchAdBurn,,,,,,,,,,,sensitiveAndSore,,,,,,,,,,coldSweatOnHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robinia,,,,,,discharge of blood between menses menstrual periods,leucorrhoea acrid fetid bad,,,,,,,,,,,,,herpes on vagina and vulva,,,,,,,,,,,,,,,,,,,nymphomaina,,,,,,,,,
HeracleumBrancaUrsina,sickheadache,,,,,,,,betterTyingCloth,,,tieupClothSweatScalpHead,,,,,,,,,,,,,,,,seborrhoeaCapitis,,,,achesWithDrowsyWorseMoveOpenAir,,,,,,muchFttySweatHeadViolentItch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabadilla,,,,,,menses too late come by fits and starts,,,intermit due to transient congestion uterus alternate anaemia state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HippuricAcid,,,,,,,,,worseWarmRoom ,,,Eye,,,,,,,,painRtEyelidInflameSwolenWorseWarmRoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabal serulata,,ovaries tender pain enlarged,,breast shrivel wrinkle contract,,,,,,,,,,,,,,,young female neurotics,,,,,,,,,,,,,,,,,,,,suppressed or perverted sexual inclination,,,,,,,,,
Hydrastis,,,,dullPressingConectConstipateFH,,,,,,,,FHeczemaContipateNeckScalpNose,,sinusitisAfterCoryza,eczemaFHalongHairline,,MylagicpainScalpAndNeckMuscle,,,,,,,,frontalpainEspConectConstipation,,,painScalpNeckMuscle,,,,,,,sinusitisAfterCoryza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabina,uterus pain extend thighs,inflamation ovaries uterus after abortion,,,,menses profuse bright,leucorrhoea after menses corrosive offensive,,haemorrhge bleeding partly clotted worse least movement motion,,promotes expulsion moles from uterus,,,,atony uterus,,,,,,,,thretend abortion miscarriage,,,,,,,,,,,,pain from sacrum to pubis and below upwards shooting up vagina,,,retaind plecenta intense sever pains,discharge blood between period menses with sexual excitement,,,,,,menorrhagia who aborted readily,,sexual desire increased,
HydrocyanicAcid,stypefyingViolentHeadache,,brainFeelsOnFire,,,,,,,,,headFaceOrbitPupilBrain,,,supraOrbitNeurolgiaFlusSamesideface,,,,,pupilDilatMotinoless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SalixNigra,bleeding haemorrhage uterus fibroid,pain ovaries neurolgia congestion,,,,before during menses much nervous disturbence,,,,,difficult menses menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nymphomania,,,,,,menorrhagia  ,,,
Hydrphobinum,chronicHeadchae,,LyssphobiaFearBecomingMadeEmotionNewsAggravte,boriningPainFH,,,,,,,,FHLyssophobiaHyperSense,,,,,,,,,,,,emotionNewsThinkingFluidsAggravate,,hypersensitivenessOfAllSenses,,,,,,,,,Lyssophobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanguinaria,uterus polyp,,,soreness breast,,menses offensive bad profuse,leucorrhoea fetid bad corrosive,,,,,,,,,,,,,before menses itching axila,,,,,,climacteric disorders,,,,,,,,,,,,,,,,,,,,,,
Hyoscyamus,headShakeToAndFro,,inflamationBrainWithUnconciousness,,,,,,,vertigoAsifIntoxicated,,headBrain,,,,,,,,,,,,feelLightAndConfused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanicula,soreness uterus,,,,vagina feels large,,leucorrhoea odor fish brine old cheese,,,,,,,,,,,,,,,,,,,,,,escape content pelvis better rest,,,,,,bearing down asif contet pelvis escape desire want support parts,,,,,,,,,,,,,
Hypericum,heavyFeelTouchIcyColdHead,,brainSeemsCompresed,,,,,throbbingVertexWorseWarmRoom,,,,brainVertexFaceEyeToothSkullHair,,,RtSideFaceAches,,InFracturedSkullBoneSplinters,facialnerolgiaTootachePullTearSadness,,painInEyesAndEars,,,,brainFogNeurastheniaBrainfeelAlive,,headFeelLongerElongatedToPoint,,HairFall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarsaparilla,,,,nipples small withered retracted,,menses late scanty,,,,,moist eruptionin right groin before menses,,,,,,,,,before menses itching humid eruption on forehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iberis,,vertigoAsifOcciputTurningAround,,,,,,,,vertigAndPainAroundHeart,,,,,HotFlushed,,,,,eyeFeelForcedOutward,,,,,,ConstantHawkThicStringMucusUntillAfterMeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SecaleCornutum,burning uterus,,,,,"menses irregular copious ddark black ,oozing continious next menses",brownish offensive bad leucorrhoea,,,,passive bleed haemorrhage in feeble cachectic women,,,"suppression milk,breast do not fill properly",,,during labor no expusive power though every thing relaxed,suppressed urine,,,,,thretend abortion about third month,,,,,,,menstrual menses colic with coldness intolerance heat,,,,,,,,dark black offensive lchia,,,,puerperal fever putrid discharges tympanitis coldness,,,,,,
Ichthyolum,DullAchebetterColdPressure,,,dullFrontalSupraOrbital,,,,,worseMoveeyeColdairbetterWarmth,,,dullFHsupraOrbitalEye,,,,,,,,frontalSupraorbitalHeadache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SenecioAureus,,,,,,before menses inflamation throat chest bladder,,,,,after menses feel better ,,,,premature and too profuse menses,,,menses retarted suppressed,,,,,,,functional ammenorrhoea with backache in young girls,,,,,,anaemic dysmenorrhoea with urinary disturbence,,,,,,,,,,,,,,,,,
Ignatia,headacheCongestFollowangerGrief,,,,,AsifNailDrivenOutThroughSides,,,worseSmokeSmellTobacoInclineHeadFarward,,,mindCongestTemple,inclineHeadForward,crampLikePainOverRootNose,,,,,,,,,,congestheadachefollowFearAnger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sepia,stitches upward in vagina from uterus to umbilicus,,,,prolapse uterus vagina ,menses too late scanty irregular early profuse,leucorrhoea yellow greenish with much itching,,,,,must cross limbs to prevent protrusion press against vulva,,,,,,,,,vagina very painfull esp on coition,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indigo,,,sensationAsifBrainFrozenheadFeelFrozen,sensBandAroundForehead,,,,hairFeelsPulledFromVertex,,vertigoNausea,,brainVertexHairNightVomit,,,,,convulsion,,,,,,GloomyCryAtNight,,,undulatSensationthroughWholeHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silicea,,,,nipples drawn in sore ulcerated fistulus hard lumps in breast,"abscess labia,vaginal cyst",increased menses with sudden or paroxysms icy coldness whole body,leucorrhoea milky acrid during urination,,discharge blood between menstrual periods menses,,,,,discharge blood from vagina every time child nursed,,,,,,"itching vulva and vagina,very sensitive",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inidium,burstingDuringStool,,,dullPainFHandTempnauseaWeaknessSleepy,,dullPainFHandTempnauseaWeaknessSleepy,,,,,nausea weaknessSleepy,stoolFHTempStoolNauseaStomach,,ViolentAttackOfSneezing,,,sexualPsycopathy,,,,,,,,painHeadAtStrainingStool,,,,,,,,,,,,,,goneFeelInStomach11AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SolidagoVirga,uterus enlargement,,, ,,,,,,fibroid tumors,,,,,organ pressed up on bladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indol,,dullOcciAndFrontalAfternoon,,FHAndOcciAfternoon,,,,,,,,FHocciEyeballsPupilsAfternoon,,,,,dullSenseyeEyeballsHothurtOnMove,,,pupilDilateWithheadacheDullsenshotHurtMove,,FrontAndOcciHeadacheAfternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spiranthes,,,,,"vulva red, dryness burning vagina",,leucorrhoea bloody,,,,,,,,,,,,,pruritis itching,burning pain during coition,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inula,throbbingAfterEating,,,pressureTempleAndForehead,,pressureTempleAndForehead,,,,vertigoOnStooping,,FHTempleEatingthrobVertigoStoopig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stannum,,,,,pain in vagina upward and back to spine,menses early profuse,leucorrhoea with great debility,,,,,,,,,,,,,,,,,,,,,,,prolapse with weak sinking in stomach,,,,,,,,,,,bearing down sensation,,,,,,,
Iodoformum,sharpNeurolgicpainMeningitis,itchOcciput,,,,,,,,,,nerolgiaHeavyOcciSleepMeningitis,heavyAsifcouldnotLiftFromPillow,,,,,,,,,,,,,headfeelHeavyAsifCouldnotLiftFromPillow,,itchingOcciput,,,,interuptedBySighingAndCriesVerydrowsy,,,meningitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staphysagria,,,,,,,leucorrhoea,,,,,,,,irritable bladder in young married women,,,,,,,,,,,,,parts sensitive worse sitting down,,prolapse sinking in abdomen,,,,,aching around hips,,,,,,,,,,,,,
Iodum,ChrHeadacheOldpeople,,,,,,,,,worseStoopInWarmRoom,,ChrOldpeoplebandVertigoblood,,,,,,,,,,,,,,ThrobbRushbloodFeelTightBand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sticta,,,,,,,,,,,,,,scanty flow of milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipecacuanha,AsifSkullboneCrushed,,,,,,,,,,,skullboneTeetRootTongue,,,,,,painExtendsTeethRootTongue,,,,,,,,feelSkullboneCrushedOrBruisedpainExtend,,o,,painExtendsTeethAndRootTongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stramonium,,,,,,,,,,,,,,,,,convulsions after labor,,puerperal mania with mental symptoms profuse sweatings,,,,,,,,,,,,,,metroragia with loquacity singing praying,,,,,,,,,,,,,,,
Iridium,woodenyFeelRtSideHead,,difficultConcentrationThought,,,,,,,,,RtSideHeadScalpNoseMind,,profuseWateryCoryzaBetterIndoorOzaena,,,,,,,,,,SensAsifMindVoidThoughConfused,,WoodenyFeelRtSideHead,,RtSideScalpSensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StrophanthusHispidus,"uterus bleeding haemorrhage,congested heavily",,,, ,,,,,,,,,,,,,,,,,,,,,aching pain through hips and thighs during climacteric,,,,,,,,,,,,,,,,,,,,,,
IrisVersicolor,sickHeadacheWorseRest,,,FHwithNausea,,RtTempleEspAffected,,,sickheadacheWorseRest,,FrontalheadacheWithNausea,headMindRtTempFHscalpEyeNausea,,,,,,,,headacheBeginsBlurEyes,,,,beginBlurEyeafterRelaxAftermentalStrain,,,,feelConstrictPustularEruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stychninum,,,,,,,,,,,,,,,,,,,,,desire for coitus,,,,,,,,,,,,,,,,,,,,any touch on body excites voluptuous sensation,,,,,,,
Jacaranda,coryzaWithHeavyHead,,,VertigoRiseWithHeavyForehead,,,,,,vertigoOnRisingHeavyFH,,vertigoFHeyeNose,,CoryzaWithHeavyHead,,,,,,eyesPainInflamedAndWatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sulphur,,,,nipples cracked smart burn,vagina burns,menses too late short scanty difficult thick black acrid makes parts sore,leucorrhoea burning ecoriate,,,,much offensive perspiration rapid swweting,,,,menses preceded headache or suddenly stopped,,,,,pudend itches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JonosiaAsoca,unilateralHeadache,,,,,,,,,,,UTeyesNoseUnilateralHeadache,,catarrahProfuseWaterylossSmell,,,reflexUtHeadacheBetterOpenairAndFreeflow,,,painEyeballsSupraOrbitPainPhotophobia,,,,,,,UtCongestheadacheBetterfreeflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SulphuriccumAcidum,,,erosion cervix in aged easily bleeding,,,menses early profuse,acrid bloody leucorrhoea often bloody mucus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JuglansCinerea,dullFullHead,sharpOccipitalHeadache,,,,,,,,,,dullheadEyelidOcciscalp,,,,,,,,pustulesOnLidsAndArroundEyes,,,,,,headFeelsEnlarged,,EruptionOnScalp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SulphurosumAcidum,,,,,,,fluor albus debility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JuglansRegia,,OccipitalSharpPain,,,,,,,,,,OcciEyeMind,,,,,,,,styes,,,,cofusedFeelAsifHeadWereFlowingInAir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syphilinum,,sharp knife pain in ovaries,,,ulcers on labia,,leucorrhoea profuse thin watery acrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JusticiaAdathodaBasaka,HotFullHeavyHeadCoryza,,,,,,,,,,,headEyeNoseTasteCoughsmell,,lacrymatCoryzaFluentSneezConstant,,,CoryzaWithCoughLossSmelTaste,,,lacrymatWithConstantCoryza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TancetumVulgare,,,,,,,,,,,,,,,,,,menses suppressed later profuse,,,,,,,,,,,,,dysmenorrhoea with bearing down pains tenderness drawing groins,,,,,,,,,,,,,,,,,
KaliBichromicum,semilateralSmallSpot,,,frontalPainUsuallyOverOneEye,,,,,,withNauseaRisingFromSeat,VertigoWithNauseaRiseFromSeat,vertigoNauseaSpotEyeNoseFaceHeadlateral,,semilateraAcheSmallSpotSuppressedCatarrah,AchingFullnessGlabella,,,,,headacheEyebrowPrecededBluredVision,,,,,,boneAndScalpFeelSore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TarentulaHispania,,,,,vulva dry hot much itching,profuse menses bleeding frequent erotic spasms,,,,,,,,,,,,,,pruritis itching vulva,,,,,,,,,,,dysmenorrhoea with very sensitive ovaries,,,,,,,,nymphomania,,,,,,,,,
KaliBromatum,numbFeelHead,,brainFag,,,,,,,,,brainNoseThroatSensFaceHead,,coryzaTendecyToExtendToThroat,faceFlushed,,,,,,,,,,,numbFeelInHead,,,,,,,coryzaTendencyExtendToThroat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terebinthina,intense burning in uterus area region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metritis puerperal peritonitis,,,metrorrhagia with burning in uterus,,,,,,,,,,,,,,,
KaliCarbonicum,fromRideColdWindHeadacheWithYawning,AchingOnesideWithNauseaRideCarriage,,,,StitchTempleAcheOcci,,,FomRidingColdWind,vertigoOnTurning,occiOnsidedWithNausea,RideColdYawnOneSideTempOcci,,,,,DrynessHairfallHeadacheComeWithYawningRideInCold,,,,,,,,,LooseFeelingInHead,,drynesshairHairfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThaspiumAureum Zizia,,intermittent neurolgia left ovary,,,,,leucorrhoea acrid profuse with retarded menses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
